,0.0,0.0.1,0.1,0.1.1,0.2,0.2.1,0.30000000000000004,0.30000000000000004.1,0.4,0.4.1,0.5,0.5.1,0.6000000000000001,0.6000000000000001.1,0.7000000000000001,0.7000000000000001.1,0.8,0.8.1,0.9,0.9.1,1.0,1.0.1
gene_4_268,1008.0,0.0,230.0,93.0,29.0,315.0,1986.0,902.0,480.0,102.0,65.0,1.0,211.0,38.0,26.0,50.0,6.0,38.0,130.0,1738.0,736.0,1318.0
gene_4_269,420.0,18.0,33.0,1554.0,11.0,501.0,2.0,2010.0,3846.0,423.0,2.0,766.0,4165.0,2423.0,4733.0,9826.0,18674.0,9884.0,4469.0,36347.0,49419.0,1808.0
gene_4_270,4290.0,3120.0,1443.0,1012.0,1164.0,172.0,163.0,12468.0,905.0,0.0,4400.0,6351.0,1659.0,39.0,61.0,231.0,1539.0,1222.0,8255.0,1.0,7455.0,1123.0
gene_4_271,4210.0,8472.0,7295.0,4651.0,1446.0,956.0,344.0,5589.0,0.0,371.0,51.0,1.0,41.0,1.0,24.0,17.0,23.0,28.0,54.0,10.0,117.0,1600.0
gene_4_272,210.0,6.0,1066.0,132.0,1684.0,48.0,550.0,133.0,562.0,194.0,467.0,543.0,4.0,629.0,292.0,267.0,71.0,162.0,98.0,53.0,705.0,239.0
gene_4_273,914.0,73.0,139.0,574.0,381.0,628.0,194.0,1122.0,579.0,29.0,389.0,1089.0,1657.0,263.0,1763.0,2335.0,2047.0,641.0,2592.0,68.0,124.0,276.0
gene_4_274,4.0,170.0,418.0,154.0,79.0,2334.0,1412.0,102.0,1359.0,259.0,1213.0,3742.0,828.0,6.0,90.0,251.0,1382.0,3415.0,425.0,1087.0,245.0,1634.0
gene_4_275,1.0,175.0,17.0,20.0,11.0,0.0,30.0,35.0,128.0,58.0,110.0,60.0,191.0,4.0,1959.0,511.0,685.0,1119.0,8019.0,5554.0,1517.0,64.0
gene_4_276,66.0,13.0,660.0,135.0,119.0,25.0,69.0,23.0,469.0,0.0,1.0,19.0,921.0,167.0,20.0,535.0,284.0,4.0,211.0,779.0,23.0,3.0
gene_4_277,7597.0,7144.0,32.0,1375.0,18.0,322.0,3830.0,745.0,2543.0,3123.0,2302.0,2.0,3569.0,629.0,62.0,5.0,1.0,351.0,8.0,374.0,3.0,7.0
gene_4_278,164.0,748.0,313.0,3024.0,139.0,4259.0,3935.0,744.0,3773.0,318.0,947.0,15.0,1849.0,849.0,707.0,1497.0,427.0,737.0,147.0,160.0,277.0,4438.0
gene_4_279,65827.0,34532.0,1736.0,12547.0,1774.0,1887.0,776.0,113.0,144.0,285.0,168.0,17.0,703.0,153.0,1102.0,376.0,1609.0,3456.0,9430.0,4016.0,3025.0,70630.0
gene_4_280,575.0,836.0,2290.0,707.0,7934.0,9.0,2988.0,2039.0,1540.0,1494.0,74.0,902.0,568.0,1456.0,55.0,1387.0,1961.0,927.0,43.0,3093.0,1671.0,1971.0
gene_4_281,33.0,37.0,67.0,331.0,0.0,38.0,31.0,6.0,121.0,10.0,2291.0,73.0,2.0,9.0,6321.0,8.0,1122.0,1219.0,5338.0,6570.0,2443.0,14603.0
gene_4_282,2.0,30.0,898.0,7.0,19.0,319.0,944.0,3.0,41.0,53.0,636.0,523.0,233.0,32.0,0.0,960.0,172.0,88.0,0.0,239.0,216.0,15.0
gene_4_283,19690.0,49738.0,41309.0,10222.0,1692.0,16398.0,1029.0,2277.0,1277.0,7.0,631.0,1516.0,223.0,502.0,954.0,348.0,42.0,13.0,11.0,370.0,187.0,8262.0
gene_4_284,786.0,198.0,1108.0,1049.0,1032.0,101.0,373.0,594.0,1077.0,124.0,657.0,700.0,1512.0,1305.0,67.0,482.0,328.0,144.0,314.0,2756.0,586.0,529.0
gene_4_285,7.0,288.0,116.0,30.0,25.0,127.0,7.0,70.0,31.0,218.0,2351.0,1053.0,2.0,1191.0,11444.0,361.0,5894.0,1351.0,146.0,16370.0,1538.0,2333.0
gene_4_286,5.0,2141.0,1.0,454.0,29.0,282.0,0.0,83.0,772.0,28.0,1123.0,649.0,3365.0,406.0,0.0,4.0,35.0,1185.0,3292.0,143.0,707.0,506.0
gene_4_287,462.0,323.0,3217.0,10691.0,12334.0,8890.0,7391.0,11171.0,112.0,51578.0,0.0,670.0,4730.0,629.0,2099.0,39565.0,619.0,1.0,1326.0,2552.0,3.0,786.0
gene_4_288,9682.0,89.0,2895.0,2313.0,513.0,485.0,45964.0,395.0,5632.0,220.0,3541.0,3694.0,12637.0,9939.0,1810.0,125.0,4223.0,8499.0,35770.0,7184.0,4002.0,123.0
gene_4_289,0.0,1183.0,201.0,5.0,157.0,1460.0,369.0,217.0,173.0,429.0,7.0,0.0,68.0,4.0,5.0,13.0,0.0,5.0,11.0,18.0,0.0,60.0
gene_4_290,5.0,87.0,156.0,175.0,59.0,173.0,40.0,380.0,96.0,2.0,75.0,23.0,475.0,129.0,219.0,16.0,1.0,324.0,4.0,9.0,10.0,96.0
gene_4_291,1274.0,114.0,1468.0,509.0,413.0,568.0,4224.0,5071.0,9617.0,15933.0,1498.0,375.0,832.0,30.0,37.0,875.0,701.0,72.0,3116.0,15791.0,8706.0,21851.0
gene_4_292,1988.0,362.0,6301.0,12931.0,101.0,236.0,15.0,0.0,74.0,1286.0,2009.0,13317.0,1506.0,1711.0,3060.0,0.0,13.0,314.0,11.0,75.0,45.0,171.0
gene_4_293,12.0,64.0,253.0,161.0,373.0,118.0,5595.0,2633.0,8405.0,1152.0,4568.0,6.0,27.0,2572.0,13329.0,6.0,50.0,154.0,234.0,15.0,374.0,10.0
gene_4_294,1154.0,195.0,448.0,4360.0,2113.0,150.0,286.0,53.0,554.0,328.0,0.0,178.0,913.0,3218.0,456.0,1481.0,75.0,395.0,236.0,138.0,1044.0,31.0
gene_4_295,38.0,13.0,18.0,7.0,157.0,397.0,1184.0,311.0,1483.0,454.0,8364.0,4358.0,3749.0,17194.0,8622.0,3732.0,2780.0,5522.0,68.0,255.0,455.0,29.0
gene_4_296,35.0,3281.0,827.0,245.0,475.0,2726.0,1222.0,1484.0,141.0,29.0,335.0,2956.0,1393.0,43.0,380.0,1753.0,263.0,376.0,1311.0,1021.0,70.0,256.0
gene_4_297,573.0,7819.0,1080.0,18.0,13.0,237.0,8.0,199.0,7.0,34.0,101.0,2.0,17.0,9.0,57.0,9.0,1105.0,4553.0,47.0,2.0,487.0,42141.0
gene_4_298,253.0,0.0,764.0,447.0,2.0,18.0,97.0,70.0,184.0,1843.0,1732.0,0.0,14.0,60.0,1538.0,12.0,578.0,385.0,211.0,0.0,2.0,956.0
gene_4_299,166.0,704.0,4098.0,6913.0,2628.0,760.0,1030.0,6882.0,2905.0,2555.0,4589.0,552.0,11.0,648.0,133.0,32.0,21.0,133.0,2.0,1.0,102.0,9.0
gene_4_300,4731.0,399.0,281.0,515.0,2132.0,1129.0,1315.0,1370.0,1790.0,904.0,438.0,1469.0,810.0,246.0,3971.0,2282.0,85.0,359.0,75.0,2596.0,4.0,34.0
gene_4_301,51.0,516.0,7307.0,657.0,1098.0,965.0,586.0,7150.0,53.0,1056.0,753.0,244.0,378.0,1759.0,175.0,1095.0,505.0,47.0,83.0,8.0,13.0,125.0
gene_4_302,55.0,810.0,443.0,714.0,22.0,3604.0,2168.0,2269.0,1743.0,142.0,1519.0,2956.0,4095.0,174.0,1227.0,2034.0,350.0,1832.0,1544.0,1750.0,1442.0,4154.0
gene_4_303,410.0,0.0,0.0,17.0,2909.0,1344.0,25227.0,3.0,777.0,24978.0,1.0,2157.0,2409.0,213.0,783.0,1.0,20.0,660.0,114.0,228.0,1.0,39.0
gene_4_304,485.0,23.0,4.0,19.0,75.0,87.0,653.0,2010.0,0.0,12.0,1010.0,35.0,1954.0,40.0,9.0,4731.0,162.0,44.0,276.0,338.0,53.0,329.0
gene_4_305,145.0,75.0,1323.0,2201.0,348.0,4620.0,10838.0,546.0,32186.0,22234.0,8181.0,62756.0,33548.0,71582.0,4680.0,286856.0,1004.0,11345.0,86.0,621.0,5652.0,2022.0
gene_4_306,7518.0,157.0,11455.0,3405.0,8158.0,5342.0,8429.0,3115.0,6269.0,9037.0,12794.0,44834.0,33926.0,6448.0,8531.0,40371.0,11049.0,32.0,53655.0,15033.0,23392.0,10219.0
gene_4_307,534.0,169.0,13457.0,3428.0,322.0,2.0,241.0,34.0,285.0,306.0,267.0,2.0,569.0,30.0,57.0,17.0,8.0,23.0,2.0,54.0,34.0,61.0
gene_4_308,5.0,49.0,68.0,466.0,93.0,368.0,4.0,29.0,339.0,4.0,157.0,19.0,4.0,102.0,124.0,217.0,157.0,92.0,50.0,8.0,59.0,120.0
gene_4_309,11919.0,1973.0,14026.0,15813.0,1188.0,15692.0,766.0,228.0,1186.0,1407.0,5059.0,4500.0,4705.0,783.0,5305.0,173.0,977.0,470.0,117.0,4754.0,123.0,3050.0
gene_4_310,927.0,222.0,1698.0,2761.0,1873.0,715.0,491.0,1185.0,2019.0,1565.0,822.0,686.0,3613.0,5401.0,831.0,403.0,4283.0,1115.0,3622.0,900.0,1329.0,522.0
gene_4_311,2.0,942.0,313.0,575.0,114.0,3700.0,308.0,1643.0,2698.0,14025.0,8740.0,1183.0,393.0,26.0,788.0,450.0,666.0,61.0,62.0,210.0,5.0,90.0
gene_4_312,462.0,141.0,546.0,106.0,304.0,814.0,5.0,758.0,0.0,188.0,52.0,364.0,49.0,20.0,1.0,269.0,176.0,738.0,516.0,368.0,1318.0,55.0
gene_4_313,48371.0,42045.0,15794.0,9143.0,535.0,3043.0,3227.0,616.0,310.0,25.0,235.0,245.0,84.0,54.0,1224.0,3263.0,14421.0,5726.0,11391.0,6517.0,59219.0,493.0
gene_4_314,103.0,354.0,490.0,96.0,2811.0,989.0,15.0,12936.0,3964.0,428.0,56.0,786.0,2534.0,22164.0,51.0,5591.0,1463.0,362.0,3633.0,5109.0,156.0,2287.0
gene_4_315,13.0,13842.0,4649.0,2993.0,492.0,48050.0,3921.0,102.0,1867.0,27.0,26.0,0.0,3.0,29.0,9.0,67.0,39.0,32.0,4.0,1.0,0.0,6.0
gene_4_316,187.0,153.0,1.0,289.0,141.0,6.0,1088.0,1.0,12.0,35.0,104.0,2025.0,315.0,0.0,10.0,49.0,474.0,80.0,172.0,327.0,200.0,723.0
gene_4_317,565.0,4655.0,91.0,5624.0,583.0,123.0,9.0,795.0,204.0,706.0,269.0,13.0,179.0,395.0,55.0,525.0,782.0,1093.0,10889.0,2185.0,19583.0,24813.0
gene_4_318,70.0,581.0,40.0,175.0,527.0,1.0,239.0,406.0,1307.0,1729.0,1604.0,3592.0,5.0,12.0,30.0,41.0,6.0,444.0,528.0,98.0,326.0,122.0
gene_4_319,0.0,18.0,33.0,16.0,119.0,90.0,42.0,154.0,0.0,146.0,38.0,437.0,97.0,466.0,1360.0,21.0,4786.0,12138.0,3.0,6574.0,2102.0,232.0
gene_4_320,15.0,8026.0,52.0,414.0,256.0,1111.0,194.0,63.0,612.0,90.0,591.0,60.0,2094.0,195.0,204.0,0.0,205.0,0.0,409.0,674.0,399.0,524.0
gene_4_321,41834.0,6572.0,3226.0,44627.0,7609.0,101.0,3497.0,2133.0,1381.0,94.0,450.0,4671.0,3479.0,3541.0,6095.0,1249.0,1178.0,12134.0,52545.0,32177.0,18171.0,7057.0
gene_4_322,968.0,93.0,12.0,15060.0,5799.0,26132.0,4179.0,15.0,641.0,9005.0,11.0,128.0,6122.0,1129.0,46.0,978.0,21.0,4955.0,1093.0,3973.0,3655.0,1884.0
gene_4_323,24.0,19.0,21.0,566.0,4.0,0.0,3.0,0.0,13.0,3943.0,1532.0,153.0,117.0,778.0,139.0,236.0,17.0,4.0,14.0,41.0,5.0,416.0
gene_4_324,23.0,216.0,77.0,166.0,115.0,3.0,254.0,337.0,867.0,551.0,2018.0,133.0,708.0,6.0,32.0,35.0,215.0,32.0,12.0,0.0,399.0,75.0
gene_4_325,204.0,230.0,900.0,591.0,1609.0,2037.0,52547.0,385.0,12.0,181.0,62184.0,18190.0,160763.0,47544.0,83376.0,73.0,762.0,40137.0,979.0,7782.0,947.0,39532.0
gene_4_326,1482.0,6574.0,160.0,32026.0,18137.0,34005.0,37771.0,0.0,15482.0,3075.0,10185.0,46851.0,6006.0,59008.0,14733.0,86115.0,158.0,40547.0,2587.0,1318.0,89.0,39005.0
gene_4_327,44.0,9297.0,15935.0,13584.0,11.0,259.0,4560.0,4343.0,458.0,105.0,289.0,311.0,28.0,72.0,14.0,50.0,10.0,64.0,0.0,28.0,0.0,23.0
gene_4_328,8.0,584.0,400.0,1883.0,171.0,113.0,2.0,230.0,656.0,69.0,1.0,20.0,277.0,334.0,219.0,478.0,242.0,1543.0,22.0,14.0,331.0,10.0
gene_4_329,1843.0,119.0,20.0,1796.0,618.0,317.0,739.0,431.0,14.0,54.0,687.0,268.0,38.0,270.0,165.0,46.0,131.0,197.0,308.0,192.0,932.0,795.0
gene_4_330,31.0,535.0,53.0,56.0,25.0,193.0,121.0,352.0,160.0,40.0,42.0,107.0,31.0,298.0,360.0,444.0,33.0,14.0,447.0,558.0,832.0,6.0
gene_4_331,40.0,74.0,83.0,23.0,231.0,103.0,219.0,474.0,98.0,171.0,6215.0,87.0,10646.0,3077.0,22856.0,2685.0,2652.0,328.0,334.0,633.0,188.0,136.0
gene_4_332,180.0,1758.0,144.0,2154.0,569.0,263.0,215.0,864.0,5.0,225.0,534.0,185.0,70.0,588.0,2824.0,536.0,62.0,7.0,1185.0,1626.0,802.0,485.0
gene_4_333,561.0,4300.0,97.0,1342.0,32.0,585.0,78.0,50.0,1.0,38.0,24.0,5.0,327.0,372.0,635.0,235.0,458.0,377.0,3628.0,520.0,0.0,18216.0
gene_4_334,832.0,17.0,1619.0,886.0,1587.0,6.0,897.0,141.0,2.0,7.0,146.0,1603.0,10.0,17.0,225.0,0.0,103.0,679.0,134.0,45.0,234.0,314.0
gene_4_335,23.0,142.0,49.0,6.0,3.0,372.0,196.0,64.0,15666.0,1216.0,59.0,8412.0,302.0,0.0,5971.0,566.0,14258.0,2414.0,380.0,198.0,2421.0,9587.0
gene_4_336,200.0,2977.0,3126.0,1435.0,1397.0,162.0,3499.0,1222.0,277.0,0.0,141.0,442.0,334.0,61.0,8337.0,2.0,282.0,9.0,1662.0,510.0,425.0,624.0
gene_4_337,243.0,4.0,35614.0,17239.0,66044.0,37115.0,27550.0,111725.0,55.0,1254.0,2.0,169.0,2.0,37160.0,114.0,2039.0,136.0,1980.0,4.0,781.0,93.0,38.0
gene_4_338,54217.0,22429.0,66711.0,2708.0,14348.0,11112.0,1618.0,759.0,10424.0,67340.0,2870.0,9.0,744.0,12178.0,0.0,19355.0,13204.0,0.0,985.0,657.0,12298.0,15273.0
gene_4_339,128.0,46.0,5.0,37.0,2588.0,3516.0,867.0,5023.0,2739.0,11685.0,127.0,541.0,206.0,151.0,14.0,1217.0,92.0,6.0,4.0,42.0,285.0,3.0
gene_4_340,225.0,630.0,98.0,5.0,2.0,60.0,3.0,0.0,2.0,723.0,5.0,11.0,177.0,6.0,9.0,52.0,91.0,8.0,203.0,3.0,507.0,47.0
gene_4_341,2633.0,1957.0,538.0,1087.0,1567.0,3.0,198.0,323.0,360.0,79.0,11631.0,2444.0,262.0,1639.0,833.0,11638.0,45328.0,18323.0,68809.0,3282.0,39451.0,312670.0
gene_4_342,354.0,14830.0,7237.0,1791.0,584.0,13.0,2075.0,1052.0,2262.0,2015.0,14037.0,10183.0,124.0,3525.0,5578.0,514.0,526.0,0.0,165.0,2642.0,1070.0,72.0
gene_4_343,967.0,550.0,2056.0,69.0,1241.0,656.0,3075.0,6414.0,3409.0,3204.0,600.0,62.0,68.0,55.0,60.0,29.0,28.0,154.0,9.0,93.0,382.0,69.0
gene_4_344,1549.0,31.0,51.0,347.0,0.0,1690.0,16.0,702.0,1334.0,2552.0,918.0,651.0,1462.0,656.0,760.0,74.0,1513.0,76.0,42.0,17.0,327.0,310.0
gene_4_345,11096.0,7774.0,1032.0,530.0,628.0,43.0,1532.0,1129.0,82.0,54.0,41.0,24.0,37.0,73.0,55.0,0.0,0.0,74.0,571.0,131.0,84.0,71.0
gene_4_346,49.0,2.0,324.0,15.0,837.0,8.0,169.0,8.0,1924.0,973.0,30.0,19.0,4.0,253.0,132.0,39.0,190.0,23.0,772.0,13.0,24.0,147.0
gene_4_347,1953.0,756.0,296.0,500.0,131.0,49.0,105.0,95.0,16.0,4.0,61.0,138.0,34.0,9.0,208.0,146.0,398.0,739.0,3596.0,0.0,1178.0,2243.0
gene_4_348,36.0,285.0,465.0,10.0,1106.0,7.0,461.0,221.0,29.0,27.0,699.0,368.0,663.0,218.0,20.0,10.0,152.0,137.0,86.0,4.0,19.0,376.0
gene_4_349,56.0,0.0,1042.0,2885.0,861.0,8609.0,18033.0,2535.0,26488.0,41170.0,83.0,24.0,89738.0,5332.0,4791.0,43108.0,1363.0,2847.0,440.0,5645.0,0.0,393.0
gene_4_350,70565.0,4.0,3485.0,621.0,14826.0,263.0,62091.0,267.0,759.0,268.0,677.0,14845.0,92.0,4938.0,986.0,3579.0,12368.0,481.0,965.0,112.0,26283.0,11569.0
gene_4_351,3982.0,3375.0,155.0,300.0,235.0,37.0,1053.0,303.0,177.0,94.0,141.0,59.0,62.0,44.0,2.0,22.0,15.0,58.0,59.0,15.0,4.0,59.0
gene_4_352,5.0,37.0,81.0,176.0,11.0,45.0,72.0,201.0,114.0,130.0,371.0,98.0,2.0,101.0,297.0,279.0,138.0,150.0,652.0,0.0,31.0,232.0
gene_4_353,52.0,362.0,19.0,59.0,220.0,39.0,55.0,204.0,204.0,333.0,1390.0,1433.0,8478.0,3.0,0.0,834.0,80.0,4256.0,7951.0,31310.0,8107.0,508.0
gene_4_354,451.0,910.0,2808.0,2.0,1129.0,814.0,1829.0,375.0,1855.0,5.0,1456.0,1.0,490.0,1204.0,551.0,789.0,2706.0,82.0,37.0,434.0,565.0,6122.0
gene_4_355,861.0,2287.0,698.0,3235.0,58.0,656.0,11.0,21.0,289.0,9.0,29.0,0.0,122.0,14.0,20.0,2.0,8.0,22.0,90.0,10.0,145.0,122.0
gene_4_356,41.0,199.0,92.0,1.0,10.0,195.0,376.0,16.0,253.0,430.0,119.0,52.0,3.0,531.0,11.0,199.0,10.0,269.0,99.0,59.0,7.0,39.0
gene_4_357,1450.0,7964.0,48.0,251.0,3137.0,1084.0,2950.0,5149.0,15832.0,1748.0,2.0,14516.0,34452.0,3444.0,829.0,24700.0,45391.0,18525.0,4643.0,5903.0,39737.0,3787.0
gene_4_358,28991.0,55374.0,10760.0,543.0,765.0,3320.0,11880.0,98977.0,28684.0,84.0,39234.0,13037.0,29911.0,21463.0,9860.0,1937.0,67209.0,18097.0,44851.0,68000.0,21858.0,27527.0
gene_4_359,5.0,420.0,23.0,87.0,37.0,10.0,17.0,13.0,666.0,31.0,208.0,280.0,2418.0,423.0,624.0,1766.0,3252.0,4975.0,1487.0,2386.0,2413.0,849.0
gene_4_360,609.0,280.0,748.0,1.0,661.0,422.0,1193.0,695.0,677.0,151.0,401.0,132.0,867.0,129.0,88.0,338.0,451.0,28.0,630.0,6.0,349.0,80.0
gene_4_361,0.0,153.0,0.0,102.0,151.0,1455.0,2034.0,1462.0,98.0,1611.0,40.0,24328.0,250.0,61994.0,474.0,2989.0,64.0,42.0,2.0,21.0,0.0,65.0
gene_4_362,1.0,2407.0,16152.0,23216.0,275.0,121.0,4497.0,17.0,285.0,31111.0,7345.0,4652.0,1159.0,4.0,15580.0,920.0,2947.0,531.0,14.0,4968.0,8.0,66.0
gene_4_363,992.0,30.0,3465.0,76.0,283.0,1801.0,939.0,0.0,20.0,1.0,9.0,49.0,80.0,159.0,149.0,97.0,188.0,84.0,39.0,70.0,39.0,91.0
gene_4_364,83.0,299.0,117.0,285.0,6.0,5.0,30.0,341.0,238.0,89.0,138.0,96.0,88.0,13.0,117.0,12.0,95.0,99.0,14.0,14.0,44.0,98.0
gene_4_365,99.0,0.0,17.0,33.0,489.0,58.0,6.0,131.0,1.0,382.0,0.0,10.0,9.0,14.0,312.0,57.0,965.0,210.0,22520.0,4465.0,16572.0,8425.0
gene_4_366,0.0,26.0,1.0,168.0,0.0,67.0,1270.0,412.0,239.0,349.0,322.0,2608.0,751.0,89.0,726.0,584.0,515.0,1854.0,47.0,241.0,36.0,81.0
gene_4_367,2216.0,3897.0,4916.0,29366.0,5857.0,1798.0,635.0,1852.0,61399.0,92471.0,3368.0,7016.0,47457.0,4365.0,1636.0,0.0,1179.0,4951.0,587.0,23.0,306.0,46.0
gene_4_368,5776.0,101.0,14548.0,22631.0,12978.0,3137.0,1911.0,392.0,16422.0,799.0,4409.0,7961.0,3740.0,1170.0,628.0,5056.0,4163.0,460.0,1909.0,6946.0,558.0,4082.0
gene_4_369,27.0,15257.0,36232.0,2218.0,996.0,1609.0,4763.0,2662.0,4115.0,2304.0,24361.0,508.0,1104.0,13427.0,2447.0,1107.0,964.0,4835.0,102.0,139.0,1365.0,2.0
gene_4_370,3545.0,1523.0,893.0,11.0,553.0,304.0,68.0,1457.0,1022.0,1293.0,1719.0,3099.0,4062.0,8741.0,1187.0,665.0,1306.0,6789.0,54.0,7032.0,4984.0,13201.0
gene_4_371,1.0,203.0,59.0,4.0,165.0,9.0,18.0,12.0,398.0,54.0,2009.0,1159.0,255.0,503.0,1212.0,9711.0,865.0,0.0,928.0,3347.0,294.0,563.0
gene_4_372,116.0,42.0,992.0,56.0,9.0,423.0,2018.0,112.0,17.0,292.0,8.0,1031.0,117.0,450.0,0.0,1733.0,55.0,88.0,1723.0,719.0,383.0,1418.0
gene_4_373,9.0,7884.0,111.0,36.0,327.0,822.0,760.0,328.0,0.0,29.0,3.0,151.0,119.0,196.0,107.0,174.0,21.0,797.0,75.0,10.0,577.0,0.0
gene_4_374,196.0,180.0,295.0,423.0,8.0,1108.0,501.0,1.0,44.0,1.0,12.0,874.0,2.0,3.0,12.0,128.0,104.0,81.0,1.0,1.0,122.0,709.0
gene_4_375,0.0,257.0,13.0,12.0,8.0,1.0,97.0,145.0,120.0,380.0,779.0,2793.0,1047.0,2346.0,13957.0,3400.0,203.0,52.0,107.0,1.0,1095.0,975.0
gene_4_376,173.0,38.0,4506.0,303.0,1298.0,5.0,22.0,1046.0,426.0,3902.0,0.0,975.0,509.0,1709.0,148.0,2425.0,61.0,90.0,1.0,6219.0,14.0,85.0
gene_4_377,7588.0,1673.0,643.0,983.0,144.0,880.0,52.0,2432.0,4.0,370.0,598.0,283.0,93.0,878.0,25.0,2040.0,50.0,9285.0,67.0,13728.0,67841.0,10651.0
gene_4_378,91.0,1900.0,744.0,1070.0,743.0,2697.0,17.0,7704.0,180.0,4.0,2266.0,18.0,1118.0,414.0,911.0,1079.0,644.0,92.0,201.0,1177.0,4543.0,3266.0
gene_4_379,37.0,67.0,103.0,302.0,35.0,196.0,38.0,55.0,73.0,48.0,22.0,120.0,511.0,772.0,2027.0,60.0,2625.0,301.0,5181.0,6042.0,1453.0,4028.0
gene_4_380,574.0,497.0,1039.0,316.0,754.0,188.0,1020.0,112.0,107.0,1880.0,537.0,830.0,1059.0,1020.0,243.0,316.0,240.0,305.0,251.0,35.0,235.0,109.0
gene_4_381,50.0,669.0,262.0,3.0,87.0,1424.0,1811.0,108.0,7082.0,681.0,299.0,70.0,4274.0,7242.0,4741.0,1598.0,29.0,24.0,10.0,125.0,438.0,68.0
gene_4_382,1064.0,1157.0,1238.0,11153.0,900.0,781.0,447.0,20.0,257.0,69.0,10710.0,20.0,5435.0,1106.0,116.0,887.0,58.0,17.0,12.0,63.0,1084.0,194.0
gene_4_383,2128.0,7758.0,5992.0,487.0,699.0,169.0,127.0,0.0,5.0,0.0,0.0,104.0,279.0,116.0,331.0,1680.0,418.0,0.0,3032.0,226.0,17833.0,372.0
gene_4_384,492.0,350.0,2.0,7.0,195.0,6.0,5.0,943.0,2219.0,618.0,646.0,317.0,188.0,589.0,2254.0,271.0,797.0,781.0,616.0,2588.0,19.0,36.0
gene_4_385,191.0,750.0,16493.0,12475.0,2184.0,3037.0,24183.0,29968.0,5388.0,31568.0,51.0,72001.0,14454.0,122150.0,20975.0,935.0,6079.0,33022.0,7254.0,2629.0,3545.0,685.0
gene_4_386,3952.0,10670.0,24611.0,11076.0,1.0,769.0,9547.0,839.0,62.0,40.0,3226.0,30027.0,1741.0,333.0,1151.0,127.0,1666.0,1265.0,322.0,10774.0,14683.0,3309.0
gene_4_387,4922.0,3333.0,1722.0,4580.0,311.0,4052.0,4285.0,132.0,536.0,4573.0,52.0,743.0,229.0,173.0,240.0,29.0,39.0,107.0,25.0,90.0,12.0,118.0
gene_4_388,990.0,928.0,913.0,939.0,396.0,1381.0,799.0,34.0,440.0,969.0,178.0,826.0,614.0,1280.0,664.0,33.0,379.0,1428.0,38.0,527.0,190.0,290.0
gene_4_389,23528.0,7203.0,11051.0,5296.0,2615.0,5342.0,796.0,252.0,167.0,315.0,280.0,187.0,103.0,174.0,170.0,134.0,480.0,945.0,59.0,4990.0,4624.0,7416.0
gene_4_390,842.0,10.0,45.0,2056.0,319.0,35.0,174.0,576.0,122.0,641.0,572.0,101.0,1013.0,330.0,141.0,247.0,109.0,60.0,42.0,656.0,1432.0,1527.0
gene_4_391,24.0,61.0,0.0,0.0,47.0,20.0,61.0,86.0,1.0,3.0,265.0,84.0,1.0,140.0,3.0,201.0,8735.0,52.0,131.0,10001.0,1237.0,1363.0
gene_4_392,1.0,210.0,190.0,394.0,33.0,11.0,2.0,56.0,75.0,2.0,47.0,239.0,185.0,902.0,350.0,41.0,238.0,485.0,720.0,1.0,32.0,86.0
gene_4_393,12402.0,2143.0,7937.0,14644.0,84624.0,26806.0,478.0,100175.0,6774.0,65890.0,6757.0,125735.0,2281.0,14923.0,22639.0,11840.0,3002.0,3302.0,2435.0,20.0,7.0,9.0
gene_4_394,2185.0,1175.0,8440.0,72803.0,27514.0,733.0,4494.0,19484.0,18677.0,14146.0,25957.0,6270.0,120.0,9596.0,5019.0,936.0,43578.0,27130.0,16845.0,16282.0,6043.0,266.0
gene_4_395,78.0,167.0,0.0,140.0,1131.0,58.0,869.0,1064.0,20.0,5189.0,23179.0,18191.0,211.0,40.0,296.0,1971.0,144.0,613.0,852.0,349.0,67.0,13.0
gene_4_396,36.0,101.0,7.0,731.0,366.0,38.0,5128.0,356.0,1630.0,2099.0,54.0,32.0,18.0,3496.0,154.0,39.0,313.0,9.0,51.0,166.0,405.0,58.0
gene_4_397,189.0,585.0,125.0,197.0,148.0,128.0,124.0,18.0,179.0,74.0,50.0,184.0,360.0,15.0,1438.0,796.0,3724.0,2230.0,1415.0,1.0,232362.0,29438.0
gene_4_398,551.0,52.0,110.0,53.0,832.0,376.0,92.0,547.0,109.0,416.0,57.0,1.0,242.0,246.0,154.0,249.0,69.0,9.0,76.0,366.0,1156.0,300.0
gene_4_399,0.0,2.0,26.0,5.0,28.0,43.0,128.0,46.0,3.0,67.0,319.0,36.0,38.0,269.0,140.0,69.0,1032.0,66.0,4213.0,2157.0,979.0,2.0
gene_4_400,95.0,4.0,145.0,4.0,192.0,211.0,219.0,18.0,41.0,0.0,44.0,662.0,229.0,539.0,158.0,9.0,5.0,592.0,392.0,16.0,20.0,1027.0
gene_4_401,43757.0,20733.0,43.0,2017.0,509.0,1682.0,77.0,206.0,7.0,19.0,27.0,269.0,402.0,251.0,389.0,539.0,268.0,139.0,300.0,53.0,582.0,264.0
gene_4_402,400.0,174.0,4.0,301.0,628.0,1236.0,41.0,732.0,267.0,383.0,92.0,48.0,342.0,84.0,474.0,446.0,36.0,231.0,190.0,520.0,870.0,0.0
