,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPBC428.07,-132.25800296908548,-65.2234376322933,-69.50509955627814,-2.4705342194859554
SPNCRNA.1361,-123.38568200696018,-67.52144587066702,-50.9818458454336,4.882390290859561
SPBTRNAHIS.01,-297.1993492981344,-147.13183150872283,-152.14759258117994,-2.0800747917683684
SPRRNA.28,-316.7655176460043,-162.6227925860333,-159.45190283999457,-5.309177780023617
SPBC428.11,-272.0758431383444,-134.5227920655698,-138.46705811411363,-0.9140070413390048
SPSNRNA.04,-364.91995405920443,-184.03086893304751,-185.9318904458476,-5.0428053196907285
SPBC428.14,-193.36905233334087,-95.10690995325396,-102.01087485324234,-3.748732473155428
SPBC428.17c,-205.66938177901702,-104.4158771020636,-105.75658073181759,-4.503076054864152
SPBC428.18,-178.5389542570234,-90.1463722123201,-90.6566178254667,-2.264035780763379
SPBC902.02c,-204.085524952795,-105.04009486237615,-104.58528047237628,-5.53985038195745
SPBC902.03,-177.37842457331826,-91.58138610570377,-90.81722426654414,-5.020185798929674
SPBC902.05c,-254.83886434766632,-131.77386075203577,-129.957835792611,-6.892832196980464
SPBC902.06,-191.91619653611724,-96.78113146553949,-101.40983296229892,-6.2747678917211545
SPBC1685.01,-161.0355002735756,-85.54034829719663,-80.47598624268714,-4.980834266308193
SPBC1685.03,-192.8385988212136,-100.27631940177021,-95.21976263778,-2.6574832183366084
SPBC1685.04,-171.2861575524453,-84.86587324160502,-86.22105877711999,0.19922553372029486
SPBC1685.06,-113.70736086741043,-57.48258499170564,-55.58796026198531,0.636815613719449
SPBC1685.10,-305.73063406026273,-155.80646328389696,-157.73089774523692,-7.806726968871146
SPBC1685.11,-183.0933465851759,-95.5661118382323,-95.76270860604177,-8.235473859098192
SPBC1685.12c,-180.08456545594058,-89.37585541004896,-93.25125693261272,-2.5425468867210843
SPBC1685.14c,-220.87411277789903,-115.52283782056328,-109.96809439616536,-4.616819438829566
SPBC1685.15c,-192.47379923956646,-100.73216464688848,-96.81319051894563,-5.0715559262675916
SPBC649.02,-302.69177290907396,-151.34256097531903,-155.982207974842,-4.63299604108704
SPBC649.04,-261.51189589550614,-131.90661598188768,-134.67038289743343,-5.065102983814938
SPBC354.01,-212.15335158316572,-108.89695431186628,-109.54823242642769,-6.291835155128212
SPNCRNA.1369,-169.42579364868394,-90.5591731579637,-77.90689595614968,0.9597245345705688
SPBC354.07c,-233.80267142650916,-120.02336186700859,-120.05444285282658,-6.275133293326036
SPNCRNA.1371,-145.57700260408433,-80.01636218502517,-71.15886427526347,-5.5982238562042985
SPBC354.08c,-208.3143260825133,-104.78637537942268,-109.45872099263777,-5.9307702895471275
SPBTRNAGLY.06,-333.9491095160264,-165.80789374217397,-171.84186794870786,-3.7006521748552927
SPBC354.13,-186.6540638367236,-98.6965939895482,-91.75555344850729,-3.798083601331911
SPBC1706.01,-206.13727152946672,-105.72681320348869,-104.05655775278645,-3.646099426808405
SPNCRNA.1372,-161.35052815899417,-83.15865569120841,-80.74982519719687,-2.5579527294110846
SPBC1706.03,-182.39301299500903,-88.73855090060923,-95.64802604922063,-1.9935639548208428
SPBC839.04,-307.339139557202,-156.3327187678925,-157.4805879785809,-6.474167189271442
SPBC839.06,-202.8134889646696,-126.02738175116258,-103.9019941799945,-27.115886966487487
SPBC839.07,-214.3726460723784,-108.83149786885076,-109.34364283431276,-3.802494630785191
SPBC839.08c,-233.90290941463115,-113.91828607690138,-120.66610090461668,-0.6814775668869117
SPBC839.12,-221.9980579275936,-115.63569600931116,-111.31586828184173,-4.953506363559313
SPBC839.13c,-274.16665913032347,-139.08153093777142,-140.2048028548898,-5.1196746623377285
SPBC115.03,-194.52127408393696,-100.81306869372987,-95.30368168238532,-1.5954762921782333
SPBC115.02c,-191.74099938124638,-98.13390856197151,-99.91494363036631,-6.307852811091492
SPBC115.01c,-218.58702628639668,-113.52366512103785,-109.6556062137941,-4.592245048435273
SPBC947.15c,-236.33327024928036,-123.80249703589978,-113.87348373323624,-1.3427105198556717
SPNCRNA.1378,-115.76936252504645,-60.901408709042435,-58.902492836790074,-4.034539020786069
SPBC947.13,-192.87072954317088,-101.62837453487856,-92.86695307986817,-1.6245980715757753
SPBC947.12,-169.8163968362993,-83.55963323550378,-89.86737274134798,-3.6106091405524414
SPBC947.10,-203.13875101112168,-106.1245816457595,-100.32782342569826,-3.313654060336063
SPBC947.08c,-184.71729738005,-92.90842474681536,-95.59955561722666,-3.7906829839920135
SPBC947.05c,-156.0284531517623,-82.92808236307519,-74.17851413168916,-1.0781433430020402
SPNCRNA.1381,-171.3578892910205,-86.89752326606819,-88.65479579257179,-4.194429767619425
SPBPJ4664.04,-260.6620444177113,-134.99431828230237,-128.00554416488396,-2.337818029474988
SPBPJ4664.06,-249.33015952857758,-127.55300314170223,-126.9239693278819,-5.146812941006544
SPNCRNA.1382,-149.2610681590767,-73.95793860115332,-71.09642067710563,4.206708880817786
SPBC119.12,-216.1283616191073,-110.30140116806614,-110.71836590678284,-4.891405455741649
SPBC119.13c,-209.15488622822025,-109.94626791581713,-102.599939270696,-3.3913209582929085
SPBTRNASER.05,-270.21992597950344,-133.32690794956721,-138.88582373736824,-1.9928057074319556
SPBC119.16c,-185.13469929075802,-96.1951654418142,-94.81235580264747,-5.872821953703749
SPBC119.15,-201.93786157174807,-105.85693538469684,-100.99943158892138,-4.918505401870164
SPBC577.03c,-205.86671665852168,-103.01562188599371,-107.07229822263174,-4.2212034501037285
SPBC577.04,-171.85277998567466,-88.62685765558103,-84.83446644669947,-1.6085441166058558
SPBC577.05c,-97.30142724650284,-48.806046811720506,-49.90694605842964,-1.4115656236473058
SPBC577.06c,-240.54335700293686,-124.41476080426487,-121.18455334832045,-5.055957149648492
SPBC577.08c,-257.9358214776765,-159.85204235648564,-131.63468906714675,-33.55090994595588
SPBC577.14c,-215.6933695478262,-112.25510985565771,-107.79022655658464,-4.351966864416114
SPBC530.16,-153.0520240163369,-80.82227195361179,-76.10587387623646,-3.876121813511333
SPBC530.03c,-205.67446494196324,-104.27849082619095,-106.5550338135672,-5.159059697794902
SPBC530.05,-210.09571896208112,-110.40890651058923,-102.62308404241436,-2.9362715909225017
SPBC530.06c,-229.0643010419716,-116.93309774425323,-117.53192878450949,-5.400725486791117
SPNCRNA.328,-103.26894469341114,-52.0533928368542,-52.79802315341843,-1.582471296861499
SPBC530.12c,-215.22067864491126,-109.97945378705191,-110.36478986137806,-5.123565003518621
SPBC530.15c,-229.60856205155807,-117.01643722944843,-118.657205862076,-6.065081039966373
SPNCRNA.1387,-55.04842920128978,-25.431535817017107,-25.753000252830404,3.863893131442275
SPBC36.01c,-204.8928807882476,-104.25223687212444,-102.34346271663038,-1.7028188005072025
SPNCRNA.1389,-132.581895430537,-71.32993104785244,-62.374771075876865,-1.1228066931923024
SPBC36.03c,-269.0751391106388,-136.16226145483424,-140.43244623245536,-7.519568576650784
SPBC36.13,-125.12438430443994,-66.60685844974209,-58.59969566844175,-0.08216981374388865
SPBC36.04,-242.93904338445256,-118.40720173763037,-128.09548189496752,-3.563640248145333
SPBC36.06c,-181.2796363334578,-91.63081431234602,-96.012422241843,-6.3636002207312
SPBC36.08c,-204.34325603347804,-106.32226578388584,-102.82196898842716,-4.800978738834941
SPBC36.09,-202.02929391118502,-103.00596408983942,-103.76528793857506,-4.741958117229473
SPBC36.11,-207.7091027281179,-107.53053796599808,-103.39050777542809,-3.2119430133082574
SPBC713.02c,-289.03321298004727,-147.92703542972495,-146.52102964328975,-5.414852092967465
SPNCRNA.1393,-111.4227002025148,-56.697407104224546,-57.9500912308277,-3.2247981325374435
SPBC713.05,-160.6859093010849,-79.09160150635016,-83.32230158614185,-1.7279937914071013
SPBC713.06,-193.58424002457954,-100.33332335402685,-97.665318498717,-4.4144018281643005
SPBC713.08,-227.97353372497489,-116.6186326963363,-116.86293153029692,-5.508030501658368
SPNCRNA.1394,-125.07718123899285,-67.00449736076294,-59.307551100718705,-1.2348672224888162
SPBC713.10,-192.87614759405915,-99.16120383437931,-95.06722129834031,-1.352277538660502
SPBC216.01c,-229.0706419649748,-118.0830627425791,-116.34323570192277,-5.3556564795270845
SPNCRNA.1397,-142.77228497181548,-73.40372728414448,-73.20183028653925,-3.833272598868234
SPBC216.02,-162.3089003998444,-80.39592996904804,-84.27161160861499,-2.358641177818612
SPBC216.03,-225.9213383598768,-128.2314308884707,-124.64539052506608,-26.95548305365995
SPBC216.04c,-244.8185973696972,-131.20442918728048,-124.13499408541672,-10.520825903000002
SPBC216.06c,-191.8124709696418,-96.3537829527846,-99.70298074175558,-4.244292724898372
SPBC646.04,-211.39138457190757,-107.19701568483812,-109.24603721284157,-5.051668325772142
SPBC646.07c,-238.24521539300738,-120.66985299682943,-123.96122135805577,-6.3858589618778
SPBC646.09c,-281.45504703467145,-142.0463251669549,-144.61061425687402,-5.201892389157422
SPBC646.12c,-231.36410422690898,-118.18410206193413,-117.28979469954388,-4.1097925345689825
SPBC646.16,-241.95853603995565,-125.63551577368463,-122.15998913497214,-5.8369688687011205
SPBC646.17c,-150.6305781391599,-75.91032060375841,-78.28952969917367,-3.569272163772183
SPBTRNAHIS.02,-372.4021546572496,-183.190554176566,-191.50163953588486,-2.2900390552011918
SPNCRNA.1400,-116.50592946579695,-59.27710085581521,-59.91902785809586,-2.690199248114112
SPBP35G2.17,-162.5747539871079,-81.75937900753782,-84.47240357354258,-3.657028593972484
SPBP35G2.02,-195.8353249106437,-103.85172287479263,-104.6886809097154,-12.705078873864352
SPBP35G2.03c,-162.42643448013987,-76.65265488745644,-86.81451556448533,-1.0407359718019222
SPBP35G2.04c,-175.19912492615777,-92.0022085602327,-90.27619474160977,-7.079278375684679
SPBP35G2.07,-280.66612025073863,-143.63013710550922,-141.675717631103,-4.639734485873647
SPBP35G2.09,-142.4147466798007,-73.48126656379492,-71.62837249271188,-2.6948923767061217
SPBP35G2.10,-207.82592057496956,-105.79259508789671,-106.4838912945378,-4.450565807465011
SPNCRNA.1401,-79.08171814061163,-40.820110603140655,-39.74108100529196,-1.4794734678209809
SPBP35G2.11c,-169.31587936881587,-87.96780698690061,-81.87683725204683,-0.5287648701315959
SPBP35G2.12,-192.25417455336608,-99.94756590849609,-99.81044394098829,-7.503835296118325
SPBP35G2.13c,-164.76196300979313,-86.5884843560089,-80.93245282391163,-2.758974170127374
SPBP35G2.14,-250.03461614946158,-130.610171505241,-123.1569150284098,-3.7324703841891846
SPBC146.01,-236.0274358882664,-121.16431858596758,-119.4241908592704,-4.561073556971593
SPBC146.02,-150.19170810935714,-76.82897379445983,-72.63026499380891,0.7324693210884163
SPNCRNA.1403,-151.52025018020686,-79.49684785495039,-75.7541965148263,-3.7307941895698487
SPBC146.04,-170.668464641072,-87.50397616094317,-87.20112952354624,-4.036641043417403
SPNCRNA.1404,-132.28830693951326,-70.15350969011898,-63.32599003713921,-1.1911927877449386
SPBC146.07,-214.63879441259246,-112.00709982166453,-107.71038946198313,-5.078694871055177
SPNCRNA.1405,-89.66693873424099,-47.13900908887728,-44.30917619174542,-1.7812465463817233
SPBC146.09c,-223.09462510061107,-116.67289283841093,-111.10845892390526,-4.686726661705137
SPBC146.13c,-269.53172637078103,-138.78438016798097,-137.3890880314371,-6.6417418286370085
SPBC146.14c,-271.7615066699329,-139.86246947557711,-139.3592616522367,-7.460224457880884
SPBC337.02c,-183.44674360800514,-94.05612592274241,-88.71413324355369,0.6764844417090217
SPBC337.03,-187.28635600115658,-100.59245424091915,-84.59189206203756,2.102009698199879
SPBC337.04,-191.48261560849025,-96.58536399542862,-92.15417779641693,2.743073816644653
SPNCRNA.1407,-131.83631080834692,-68.09681906080839,-66.97310736752033,-3.2336156199817765
SPBC337.15c,-188.076518365157,-95.34691426377377,-98.15984874883492,-5.430244647451673
SPBC337.16,-206.5816523576894,-105.45964285012592,-106.39559934153141,-5.2735898339679474
SPBC1734.01c,-250.26872081803657,-127.70700262856084,-126.96554226055643,-4.403824071080663
SPBC1734.02c,-182.09542176074063,-96.3327884107728,-91.14192213165869,-5.379288781690804
SPNCRNA.1408,-158.67186117565143,-80.00383484766479,-84.09196823787511,-5.4239419098884705
SPBC1734.05c,-160.5364488024086,-85.29030125419146,-78.26864194573203,-3.0224943975148904
SPBC1734.06,-192.49541590487976,-99.02359092858276,-98.2967735908787,-4.8249486145817
SPBC1734.07c,-189.64346882379883,-95.46127826625224,-98.41496764053335,-4.232777082986813
SPBC1734.10c,-206.52154384208455,-104.61217626218193,-106.87823644805216,-4.968868868149514
SPBC1734.12c,-214.96553888993847,-110.22108761920099,-107.43671442654009,-2.6922631558026358
SPBC1734.15,-183.00334793557687,-95.12859494918466,-92.23977674958552,-4.365023763193335
SPBC1734.16c,-245.3375788335812,-126.16602677007042,-123.8103887825723,-4.6388367190615165
SPNCRNA.1410,-119.64836901976744,-61.856402696075705,-58.55709865023334,-0.7651323265415897
SPBC1709.02c,-308.9290234055088,-157.31495234124824,-157.22206855502893,-5.607997490768298
SPNCRNA.1411,-95.5001068261912,-48.76925641960847,-48.39595649398653,-1.665106087403771
SPNCRNA.338,-62.548228907733964,-28.71427644079296,-32.53713846227275,1.2968140046682564
SPBC1709.05,-360.03656136170423,-185.34277980879898,-178.21708174837457,-3.5233001954693464
SPNCRNA.1412,-116.6279644263154,-61.20896657739414,-50.35848404337205,5.0605138055492205
SPBC1709.09,-191.11019770019618,-96.5313286836406,-92.36508535652868,2.2137836600269343
SPNCRNA.1413,-130.89809696582532,-65.92243349958395,-68.03718724093558,-3.0615237746941943
SPBC1709.16c,-160.80469419793712,-84.86265986192495,-77.6128770841562,-1.6708427481440251
SPBC1709.18,-214.97307356511772,-108.31146252409765,-112.67268018737177,-6.011069146351672
SPBC409.04c,-187.94511712889843,-93.20093030854444,-96.79882754332006,-2.05464072296607
SPBC409.03,-181.91433323172126,-95.99836425570558,-82.44618742619978,3.4697815498159343
SPBC409.05,-231.7340129879565,-120.36286932629629,-116.14349424872385,-4.772350587063642
SPBC409.06,-230.21902748959874,-120.97028303296665,-112.72976848875948,-3.4810240321274084
SPBC409.07c,-225.7645836242147,-118.80230896397549,-110.79595593286079,-3.833681272621561
SPBC409.08,-251.81360720717072,-129.44891034852523,-123.55890242848926,-1.194205569843774
SPNCRNA.1416,-127.26480077138442,-67.95107019753078,-59.73124850088245,-0.4175179270288254
SPBC409.10,-218.52940010371282,-114.3643493105028,-113.79049096926164,-9.625440176051654
SPBC409.11,-185.01045302581102,-93.18281576009086,-95.99777224539561,-4.170134979675481
SPBC409.13,-213.77884886447634,-108.11817340375285,-109.50151804522436,-3.840842584500877
SPNCRNA.1418,-123.62691566003227,-58.87898738250343,-63.87796318864168,0.8699650888871702
SPBC409.15,-230.6551507526748,-117.74691759903679,-117.5670532235168,-4.658820069878772
SPBC409.16c,-150.6781637871981,-79.26772416005514,-75.45337780681544,-4.042938179672491
SPBC409.17c,-183.7080509634152,-95.52309406344986,-93.31888933218602,-5.133932432220718
SPBC409.20c,-225.71934868531952,-117.59395336731576,-112.45712934807064,-4.331734030066855
SPBC409.21,-208.32444528800715,-106.19652436003332,-106.94499032791651,-4.817069399942682
SPBC1306.02,-212.8384478874058,-110.44400210823677,-107.0955547435182,-4.701108964349147
SPBC4.05,-204.05700515208602,-107.789331490372,-101.01524820830872,-4.747574546594707
SPBC4.06,-225.6681271122451,-118.67588477185816,-108.0331684472078,-1.0409261068208764
SPRRNA.27,-230.62581780804885,-116.90339752416493,-117.02231685672152,-3.299896572837582
SPBC725.09c,-239.59580382324881,-124.31593415191513,-122.27486888683256,-6.994999215498923
SPBC725.11c,-206.6218850224114,-105.9564585738873,-105.64907223308805,-4.983645784564004
SPBC725.12,-157.7865487833061,-84.20962182887352,-71.74233443970284,1.8345925147297064
SPBC725.13c,-177.46718991016343,-92.43255041958187,-86.70561681217968,-1.6709773215981445
SPBC725.14,-209.04343982869838,-99.24000612978594,-110.8257415870586,-1.0223078881462015
SPBC651.01c,-303.33832644695417,-154.62610983429457,-153.21673198682342,-4.504515374163817
SPBC651.02,-189.24324079147115,-97.77691114143622,-95.31387781399386,-3.847548163958919
SPBC651.03c,-234.34755865962958,-118.94953518316844,-121.00917636186487,-5.611152885403669
SPBC651.05c,-195.68822405594338,-101.89185827367302,-94.11666025978745,-0.3202944775170806
SPBC651.07,-189.1898713415001,-96.54172832424914,-97.71222463789606,-5.064081620645112
SPBC651.08c,-252.51626987098308,-129.92790647784759,-127.78290749778928,-5.194544104653801
SPBC651.11c,-211.78519367683867,-108.53477660349122,-108.17048487814141,-4.920067804793972
SPNCRNA.1424,-124.48795901439571,-64.06334251458968,-69.21213059791292,-8.787514098106882
SPBC3D6.02,-313.0492324414837,-163.51892233589075,-149.34357709547717,0.18673301011574492
SPBC3D6.15,-310.4640312295246,-157.69594150157386,-157.9880577369031,-5.2199680089522635
SPBC3D6.04c,-192.6407936233967,-96.96049570863501,-100.80796281676493,-5.127664902003231
SPBC3D6.05,-233.90574447609424,-118.49999329280048,-120.7477799648606,-5.342028781566854
SPBC3D6.06c,-230.74236408562507,-117.60770190611048,-116.55913301823212,-3.424470838717525
SPNCRNA.1426,-133.1367453692325,-65.90203807253583,-69.83152974271357,-2.596822446016887
SPBC3D6.07,-154.08796802973666,-77.45513142937723,-79.97083763352106,-3.3380010331616177
SPBC3D6.11c,-189.020051046936,-98.32214572757007,-95.13136529270636,-4.433459973340434
SPBC3D6.12,-287.82162766584895,-147.5668821387371,-145.05741538090987,-4.8026698537979655
SPBC3D6.13c,-239.91786575613145,-123.91005243057327,-124.89654466260612,-8.888731337047943
SPBC30B4.01c,-226.87561881431984,-115.02547164040779,-117.4596843764433,-5.609537202531271
SPNCRNA.1428,-173.4485371527277,-82.98639403966963,-90.0646488151758,0.3974942978822469
SPBC30B4.02c,-200.6074259808596,-103.6040474514113,-98.73996053594021,-1.7365820064919433
SPSNORNA.21,-308.75051168729,-157.42814505706855,-154.39425706211753,-3.071890431896122
SPBC30B4.04c,-204.127805592268,-104.2069306713395,-103.16777497738016,-3.246900056451693
SPBC30B4.05,-233.07290546759214,-121.39053020534278,-115.80113003560587,-4.118754773356557
SPBC27B12.04c,-188.69529708556408,-98.07315681838324,-96.51901482656044,-5.896874559379598
SPBC27B12.07,-207.97500637985664,-108.48003117125413,-103.31571370502786,-3.8207384964253777
SPBC27B12.08,-228.97292956382003,-116.11198815685958,-118.29393880693024,-5.432997399969794
SPBC27B12.09c,-195.60408607412342,-98.85731555429446,-98.33554000014193,-1.5887694803130046
SPBC27B12.14,-184.18442220250373,-97.74672469823696,-88.78195175104426,-2.3442542467774388
SPBC8D2.02c,-211.73858018545863,-111.63209679852528,-97.3340119951552,2.7724713917781685
SPBC8D2.03c,-275.51536572801257,-140.0448126881667,-140.40284080756408,-4.932287767718151
SPBC8D2.04,-265.3814621156654,-136.39913097341682,-134.99041354528495,-6.008082403036384
SPBC8D2.06,-307.09896910729765,-153.52125428771532,-158.54738313691314,-4.969668317330843
SPBC8D2.11,-235.3362631747136,-121.39513542282523,-119.21893616517107,-5.277808413282742
SPBC8D2.12c,-180.04250285605022,-92.5892658686606,-92.4890320339407,-5.035795046551044
SPBC8D2.14c,-199.1801679734344,-101.18119100210279,-102.99531506779093,-4.996338096459311
SPBC8D2.15,-201.19848492616802,-104.09771356592285,-101.82021729671123,-4.719445936466059
SPBC8D2.17,-221.57487451225452,-116.2748861735023,-109.73518699877917,-4.435198660026913
SPBC8D2.18c,-311.5314711967494,-155.25312620977073,-161.64726580229345,-5.368920815314766
SPBC8D2.20c,-267.0883432565174,-139.49513869966057,-128.8573748516775,-1.2641702948206444
SPBC8D2.19,-40.82235433634134,-20.12728176100731,-21.560608538448683,-0.8655359631146453
SPBC17A3.05c,-194.1253334690149,-99.58009705070208,-98.9924627359502,-4.447226317637358
SPBC17A3.06,-186.14053449470285,-95.59240793969656,-95.38949932809614,-4.84137277308983
SPBC17A3.08,-187.83190151978442,-99.39458495201694,-93.56839031883058,-5.131073751063099
SPBC17A3.09c,-188.42635852507388,-97.97636307124569,-94.88545929479663,-4.435463840968424
SPBC691.01,-153.8398788308084,-72.63002453638731,-82.46491621250316,-1.2550619180820777
SPBC691.02c,-211.74025859697673,-107.65139016469246,-109.03207350192854,-4.94320506964425
SPBC691.04,-214.79161765565613,-108.64321269142263,-110.3354444258599,-4.187039461626398
SPNCRNA.1433,-128.56566028258166,-65.6003196013811,-66.20779413311463,-3.242453451914088
SPBP22H7.04,-188.47855963984333,-100.84045700670731,-94.39283329345022,-6.75473066031421
SPBP22H7.07,-197.387218906812,-100.58914940840349,-103.20151638320029,-6.4034468847917765
SPBP22H7.08,-281.52633512577574,-143.98317681579462,-139.9838948352527,-2.440736525271518
SPBC32H8.01c,-140.8883580572255,-73.95733619343291,-74.46091818124377,-7.529896317451175
SPBC32H8.03,-220.8890722427257,-115.03641649035087,-110.55560149130298,-4.702945738928122
SPBC32H8.05,-237.96094489848824,-120.39697972311261,-120.38287325429623,-2.8189080789206
SPBC32H8.08c,-206.91270238067227,-108.01541571217041,-103.2959303407758,-4.398643672273948
SPBC32H8.11,-146.16018435020266,-78.67974599838159,-66.5573416758925,0.9230966759285764
SPBC11B10.02c,-228.784397033162,-110.6534874360536,-119.68612477720455,-1.5552151800961551
SPNCRNA.1437,-140.0570583237974,-70.30706616500302,-72.1476539524118,-2.3976617936174023
SPBC11B10.04c,-200.405676767186,-100.91068489601864,-104.4652791920935,-4.970287320926133
SPBC11B10.05c,-153.67684059314962,-77.46935954804815,-76.75470278748527,-0.5472217423837549
SPBC11B10.06,-180.91813429913827,-93.52381385016771,-90.67216286565296,-3.2778424166824323
SPBC11B10.07c,-231.57927287070387,-119.3816499944832,-116.76478188039906,-4.5671590041783645
SPNCRNA.24,-123.09782780870312,-61.956455889924385,-64.05205059352028,-2.9106786747415327
SPNCRNA.1438,-91.87390423572813,-43.868117237641385,-51.16919958719718,-3.1634125891104357
SPBC11B10.09,-190.8356179373793,-97.66586871078256,-95.69816857239307,-2.5284193457963227
SPBTRNATHR.06,-260.2967000656942,-128.58642669846984,-133.65520648015746,-1.9449331129330856
SPBC1215.01,-193.7377926065646,-99.1947127895658,-100.32093191434963,-5.777852097350831
SPBC83.02c,-310.2931194807224,-155.77030001900422,-157.67661938526336,-3.1537999235452503
SPBC83.03c,-179.49332483629726,-93.58334667097677,-89.64583923349669,-3.7358610681762063
SPBC83.04,-171.05965392600362,-88.799353911857,-81.55138345682079,0.7089165573258072
SPBC83.06c,-163.51806616297017,-85.08715709943237,-82.8571789350011,-4.4262698714632895
SPBC83.07,-191.87490644492215,-100.74864202577488,-94.96659710515108,-3.840332686003791
SPBC83.09c,-166.54184726083446,-88.49244408616217,-76.85776245983844,1.1916407148338235
SPNCRNA.1439,-95.18087766763699,-51.74174277796249,-42.30436645400937,1.1347684356651229
SPBC83.11,-226.9868711391827,-114.95939092942537,-116.72458796014558,-4.697107750388285
SPBC83.13,-246.37866195445068,-126.52983885892118,-123.8632938138237,-4.014470718294177
SPBC83.15,-213.3198813018038,-112.438415899538,-102.28010604420923,-1.398640641943416
SPBC83.16c,-251.40040068573586,-145.23319872776216,-143.36677653205982,-37.19957457408606
SPBC83.17,-279.662987823418,-142.3137773142929,-143.70102274267657,-6.351812233551527
SPBC83.18c,-185.44869491773326,-98.84013835216606,-89.27675469040081,-2.6681981248336517
SPBC29B5.01,-240.49585916362358,-133.7821881604495,-129.52495100754186,-22.81128000436772
SPNCRNA.1442,-121.3085116008061,-58.39681899509536,-61.41654495686219,1.4951476488485582
SPNCRNA.1443,-171.4641318035658,-86.50181555150472,-80.40573052609992,4.556585725961156
SPBC27.01c,-187.44882178030215,-90.71182632928436,-98.07433341966222,-1.3373379686444196
SPNCRNA.1445,-106.86396343500564,-54.79441089888385,-53.70482957308438,-1.6352770369625915
SPBC27.02c,-170.94655921472074,-90.5334936301283,-82.86903779786066,-2.455972213268268
SPNCRNA.1446,-161.41749477494258,-85.50543975261817,-82.17047275644563,-6.258417734121196
SPBC27.03,-139.15916373869854,-66.63951702169044,-71.48680863548437,1.032838081523721
SPBC27.08c,-302.833576835208,-154.05882235027312,-153.94027505376494,-5.165520568830061
SPNCRNA.1448,-138.72590721836244,-71.62822223148288,-70.68852413640207,-3.590839149522509
SPBC28F2.02,-244.64195933167028,-124.82200624614535,-125.0164343368175,-5.196481251292539
SPBC28F2.06c,-157.77204683505474,-82.13318516645992,-72.69754389256936,2.941317776025471
SPBC28F2.10c,-228.7043244914584,-117.36172562292595,-116.09350807810623,-4.750909209573821
SPNCRNA.1450,-117.49720757194387,-61.56959389447954,-56.684256003858756,-0.7566423263944273
SPBTRNAMET.05,-357.2627481692151,-179.22158680464162,-182.48623942035684,-4.4450780557834255
SPNCRNA.359,-88.61610850517744,-43.999635348049146,-45.21981373783064,-0.6033405807023513
SPBTRNAILE.06,-48.501340122551184,-22.63549418097045,-25.586443806541467,0.2794021350392697
SPBC21B10.13c,-186.88719215197787,-97.53249603821472,-94.65122909320887,-5.296532979445743
SPBC21B10.14,-176.45543358758167,-88.94130477255844,-89.08897027381965,-1.574841458796442
SPBC21B10.07,-231.2600657904948,-117.43145384395642,-118.65836516030848,-4.829753213770118
SPBC21B10.06c,-183.43764789918654,-91.15379094222988,-96.59711545809151,-4.31325850113484
SPBC21B10.15,-165.61521831132734,-83.38059123519025,-85.13405938068871,-2.8994323045516235
SPBC19C2.01,-201.0879408396907,-106.73485950105646,-95.35141786657688,-0.9983365279426266
SPBC19C2.05,-176.04300960898476,-91.86162636369714,-88.10469159892112,-3.9233083536335296
SPBC19C2.06c,-172.36180867993744,-90.78566409691544,-83.564488552177,-1.9883439691549825
SPBC19C2.07,-373.4014651989213,-189.210686987927,-189.4927127865437,-5.301934575549467
SPBC19C2.09,-215.4252213286884,-112.11895471611788,-107.62996224961378,-4.323695637043244
SPBC19C2.10,-184.79237673852086,-96.88512109284063,-96.23976119761801,-8.3325055519378
SPNCRNA.1454,-120.8268863282368,-61.484423812639,-61.16100206526637,-1.8185395496685568
SPBC19C2.11c,-191.4349648274393,-94.654030129321,-100.34167614151781,-3.5607414433994786
SPBC19C2.13c,-225.59323999900226,-115.62014541442774,-114.40721543939907,-4.4341208548245845
SPNCRNA.1455,-122.48584248766164,-63.339023802921155,-62.7513472934033,-3.604528608662818
SPBC2F12.12c,-167.43269940598628,-89.79131244591095,-83.66687720689693,-6.02549024682162
SPNCRNA.1456,-117.73030725047244,-59.50395415535472,-62.95412948514554,-4.727776390027827
SPBC2F12.10,-210.3967772612989,-104.50504957891316,-109.78391642369844,-3.8921887413126512
SPNCRNA.1457,-197.4909015695609,-96.84501487003334,-82.68635329306146,17.959533406466164
SPBC2F12.08c,-186.90323234175773,-93.93259170921152,-96.02475436834057,-3.054113735794317
SPBC2F12.04,-314.87749202230725,-155.61788779120582,-180.9982657418526,-21.73866151075117
SPBC1D7.04,-226.88251941755485,-113.26265713663936,-118.28246206627891,-4.662599785363426
SPBC1D7.03,-282.6287923346688,-146.07560541258155,-142.07366483615294,-5.52047791406568
SPNCRNA.1460,-53.88516360875978,-22.032499560087448,-31.740888607983646,0.11177544068868883
SPBC1D7.02c,-204.92577645242127,-106.99002202712452,-101.75310315445043,-3.817348729153679
SPNCRNA.1461,-184.36955319597888,-94.34929770262887,-95.45248627235277,-5.43223077900268
SPBC11G11.04,-167.5204501131411,-82.45361976602138,-87.8846909566957,-2.8178606095760017
SPBC11G11.05,-223.15874088670003,-114.56020818256569,-113.95615877603694,-5.357626071902615
SPBC18H10.03,-278.43670730953005,-140.57983806815133,-143.3917590229845,-5.534889781605783
SPBTRNATRP.03,-173.8111332373264,-88.33151824897405,-89.13596655445986,-3.656351566107531
